path,label
data\raw\flower_classification\train\common_daisy\49955379516_306068fdb2_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\14086799744_9776a8c132_c.jpg,tulip
data\raw\flower_classification\train\tulip\514252335_7b5e6040c6_c.jpg,tulip
data\raw\flower_classification\train\rose\6917601423_4a8ce921f6_c.jpg,rose
data\raw\flower_classification\train\dandelion\4581969902_a13b0a7855_c.jpg,dandelion
data\raw\flower_classification\train\tulip\2581351476_0ff3618374_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\4890235871_f7dc781260_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\14163117154_889d07e394_c.jpg,common_daisy
data\raw\flower_classification\train\rose\7345579642_a39111d98e_c.jpg,rose
data\raw\flower_classification\train\rose\40805497680_a8a13279fc_c.jpg,rose
data\raw\flower_classification\train\rose\26649662584_8d540f5e1f_c.jpg,rose
data\raw\flower_classification\train\sunflower\7363858922_8b116892cd_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\15005361748_58693088d6_c.jpg,sunflower
data\raw\flower_classification\train\rose\8198377040_9b2c7e6ef8_c.jpg,rose
data\raw\flower_classification\train\dandelion\7155420510_91b6bf0317_c.jpg,dandelion
data\raw\flower_classification\train\rose\1486917054_a32574b8db_c.jpg,rose
data\raw\flower_classification\train\rose\32086153761_f26bfefa60_c.jpg,rose
data\raw\flower_classification\train\common_daisy\4615163144_13d8f9f1c9_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\3835383029_9823382239_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\2508743128_c05d60aeee_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\8623310841_e0b6afe26a_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\28932236497_cd71fa9b40_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\14891112623_9a7330c62d_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\3471323822_ca70f93d32_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\7909435708_7be0e0db0d_c.jpg,sunflower
data\raw\flower_classification\train\rose\4066363089_77fd8ee14d_c.jpg,rose
data\raw\flower_classification\train\tulip\3434403301_793cb9be2d_c.jpg,tulip
data\raw\flower_classification\train\tulip\507377149_fa9a1c4f84_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\5806727818_33dfa8d7b8_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\40428608440_64f0ee9f26_c.jpg,dandelion
data\raw\flower_classification\train\rose\28406432184_9e88769296_c.jpg,rose
data\raw\flower_classification\train\common_daisy\27648454661_01152b4169_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\50618093_1c27f827fc_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\43397750_756e08b417_c.jpg,sunflower
data\raw\flower_classification\train\tulip\4557693184_7dcb08e457_c.jpg,tulip
data\raw\flower_classification\train\dandelion\3520052956_090ae26cbf_c.jpg,dandelion
data\raw\flower_classification\train\rose\2618242364_c76f60ffb9_c.jpg,rose
data\raw\flower_classification\train\common_daisy\5681687738_df28cec65d_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\30515579658_604897a893_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\6146595181_39ed8e5772_c.jpg,sunflower
data\raw\flower_classification\train\tulip\2223101114_c2beef974d_c.jpg,tulip
data\raw\flower_classification\train\sunflower\43872893685_7d8db819d9_c.jpg,sunflower
data\raw\flower_classification\train\rose\3747927271_6955aa40b8_c.jpg,rose
data\raw\flower_classification\train\tulip\13592510705_cc9f99928d_c.jpg,tulip
data\raw\flower_classification\train\tulip\13913813272_ab73081f91_c.jpg,tulip
data\raw\flower_classification\train\tulip\3373219158_0dd68224b9_c.jpg,tulip
data\raw\flower_classification\train\dandelion\8714113726_34e3f93afc_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\8096679890_eb367ed1a6_c.jpg,dandelion
data\raw\flower_classification\train\rose\5811196279_3589db7abb_c.jpg,rose
data\raw\flower_classification\train\sunflower\4813320214_0b78efbc77_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\33516931328_22072cea99_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\16891607282_be0102719a_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\49959936377_8d640fb031_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\11090406594_1a741b6a6c_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\4683636397_dcc0cc662a_c.jpg,common_daisy
data\raw\flower_classification\train\rose\8705169609_a70214c4c4_c.jpg,rose
data\raw\flower_classification\train\rose\5397459269_4ebdf0d8d4_c.jpg,rose
data\raw\flower_classification\train\dandelion\4668775428_1f9fd22b33_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\5631069465_00c402b8e8_c.jpg,dandelion
data\raw\flower_classification\train\rose\23780970139_fc490cacf8_c.jpg,rose
data\raw\flower_classification\train\dandelion\5661631594_9697e5bf6d_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\14323996364_abe2709315_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\4179187727_6f8ef48318_c.jpg,dandelion
data\raw\flower_classification\train\rose\604230171_76b6b1dcc6_c.jpg,rose
data\raw\flower_classification\train\dandelion\33921174018_8730d869b7_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\6997935682_9e943338a5_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\4175160149_5bd20e6d8e_c.jpg,dandelion
data\raw\flower_classification\train\tulip\17378050612_e153c53ba5_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\5719783768_e400dfdd9d_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\5714392231_395f5c377d_c.jpg,tulip
data\raw\flower_classification\train\rose\29187641955_37a5a50c94_c.jpg,rose
data\raw\flower_classification\train\common_daisy\128553737_709694508a_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\5692316346_8e3e78fccd_c.jpg,tulip
data\raw\flower_classification\train\dandelion\16711724369_6552fdb339_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\418830787_dab058d767_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\4566079059_cb1d6aedfc_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\50153158556_03939e35a3_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\7955084726_16e1424e3e_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\17106744411_4b8579b4a5_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\10356694624_cd918bf87a_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\13843195915_f28fb17d5e_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\13489248733_bc7ea25c19_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\4567953789_88227cfdb6_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\4731022066_e246e9b3c1_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\13831777865_316dd20e8f_c.jpg,tulip
data\raw\flower_classification\train\dandelion\137159998_b053002e56_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\34380633053_b6e6dfe1d0_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\50390705472_7fd1c76028_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\49775018271_239428d4dc_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\6604821885_75d4b763b2_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\14098770588_6a9ab28557_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\51138386789_a41f2b3492_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\4698459446_210bbe9e4a_c.jpg,tulip
data\raw\flower_classification\train\rose\446279753_a64e48ad9d_c.jpg,rose
data\raw\flower_classification\train\sunflower\30293903168_afa3d7b803_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\49914489552_b87d88bc86_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\4179949144_a3fdb40f4d_c.jpg,sunflower
data\raw\flower_classification\train\rose\27090580002_cdb0e32d61_c.jpg,rose
data\raw\flower_classification\train\common_daisy\4642303827_20897a781c_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\4631632138_2a235de5fb_c.jpg,dandelion
data\raw\flower_classification\train\rose\23874633440_0844dd66bd_c.jpg,rose
data\raw\flower_classification\train\common_daisy\34751307750_de53353928_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\5507102158_ed2d178ee1_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\3558455898_1f32a8c63d_c.jpg,dandelion
data\raw\flower_classification\train\tulip\5707621472_78edafc284_c.jpg,tulip
data\raw\flower_classification\train\sunflower\213958158_ff68ca67cb_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\13917665180_ff3e29521f_c.jpg,dandelion
data\raw\flower_classification\train\tulip\17557452795_339574cab2_c.jpg,tulip
data\raw\flower_classification\train\dandelion\5674517802_ce0b4abc08_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\14700058108_c9db151dc7_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\3637568909_9101cc1f72_c.jpg,dandelion
data\raw\flower_classification\train\tulip\5407579588_de20a81823_c.jpg,tulip
data\raw\flower_classification\train\sunflower\2849070379_1ec11b4068_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\2458019986_7a6ee47146_c.jpg,common_daisy
data\raw\flower_classification\train\rose\776264845_ff66d8bb1c_c.jpg,rose
data\raw\flower_classification\train\dandelion\33351212733_042700db95_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\3553501553_9ccfb7b45e_c.jpg,dandelion
data\raw\flower_classification\train\tulip\3998700133_5bbf1bf643_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\34642886976_0c74f6e9fa_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\5152422755_1d9eccd34e_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\9245442958_833975e9db_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\511083115_541cbbe395_c.jpg,dandelion
data\raw\flower_classification\train\tulip\5544327230_1061f9d38b_c.jpg,tulip
data\raw\flower_classification\train\sunflower\309167784_4fbce0763a_c.jpg,sunflower
data\raw\flower_classification\train\rose\27129494646_21224de72a_c.jpg,rose
data\raw\flower_classification\train\tulip\8805715073_a854fd7e67_c.jpg,tulip
data\raw\flower_classification\train\dandelion\34541303385_7736305424_c.jpg,dandelion
data\raw\flower_classification\train\rose\28446426152_438b3b2c11_c.jpg,rose
data\raw\flower_classification\train\rose\27729230372_47a8a05c2d_c.jpg,rose
data\raw\flower_classification\train\sunflower\29835637701_6ec01f7f3d_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\28363901225_5c881b4848_c.jpg,common_daisy
data\raw\flower_classification\train\rose\34982979435_5a7b2f49f2_c.jpg,rose
data\raw\flower_classification\train\rose\5076415842_1828384df0_c.jpg,rose
data\raw\flower_classification\train\common_daisy\19439194433_82f44245b2_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\2830006385_bcb018d9f5_c.jpg,dandelion
data\raw\flower_classification\train\tulip\5380766011_e4fe08eb3b_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\51213269650_25b2f54363_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\6968254855_56fffa7deb_c.jpg,tulip
data\raw\flower_classification\train\rose\35291105915_d396a56317_c.jpg,rose
data\raw\flower_classification\train\tulip\6091612012_7db13664a5_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\6156513391_c5bbf77d66_c.jpg,common_daisy
data\raw\flower_classification\train\rose\8897507692_3b6f7291ac_c.jpg,rose
data\raw\flower_classification\train\sunflower\37843205385_36ffde1a26_c.jpg,sunflower
data\raw\flower_classification\train\rose\3060017566_1d9282dc97_c.jpg,rose
data\raw\flower_classification\train\sunflower\20023171462_af8ed78a6e_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\50086827036_7b4e0f47bc_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\49913965661_b19a982be2_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\5353153522_5271de413c_c.jpg,sunflower
data\raw\flower_classification\train\rose\29731357860_b4d458c6bf_c.jpg,rose
data\raw\flower_classification\train\rose\14475353248_19071e3827_c.jpg,rose
data\raw\flower_classification\train\sunflower\3603343240_5f025484b3_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\30293903778_284e05e20b_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\5745321146_d3c84b56ae_c.jpg,common_daisy
data\raw\flower_classification\train\rose\9304394239_3bdfb8d28b_c.jpg,rose
data\raw\flower_classification\train\tulip\6068502492_882af46aca_c.jpg,tulip
data\raw\flower_classification\train\sunflower\30016852178_cbee462cbd_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\5843692163_f1752a1c67_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\12141802883_882340085c_c.jpg,dandelion
data\raw\flower_classification\train\tulip\6009552377_31dcea1331_c.jpg,tulip
data\raw\flower_classification\train\dandelion\34852458736_c386472f94_c.jpg,dandelion
data\raw\flower_classification\train\rose\7826516734_9e794be6af_c.jpg,rose
data\raw\flower_classification\train\common_daisy\50206941502_1cf7280d73_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\8644461235_419a1fd12c_c.jpg,tulip
data\raw\flower_classification\train\sunflower\14681868141_7bf766142d_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\5507102174_1f5dded00c_c.jpg,common_daisy
data\raw\flower_classification\train\rose\34009284304_c50bc29d59_c.jpg,rose
data\raw\flower_classification\train\rose\2581615232_2d3e9599b3_c.jpg,rose
data\raw\flower_classification\train\dandelion\37026906844_8316a52b90_c.jpg,dandelion
data\raw\flower_classification\train\tulip\4667423507_37260cbdb9_c.jpg,tulip
data\raw\flower_classification\train\dandelion\46642784245_5fbb1e19a4_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\14745484851_c563edab21_c.jpg,common_daisy
data\raw\flower_classification\train\rose\30721554804_0ced30fc03_c.jpg,rose
data\raw\flower_classification\train\sunflower\6335915983_c4bae8f4e3_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\5710954325_63124d50fb_c.jpg,dandelion
data\raw\flower_classification\train\tulip\14030042031_c464e82133_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\33793515674_8a1b5bdd1c_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\5700570246_7f457c965c_c.jpg,tulip
data\raw\flower_classification\train\tulip\4517045284_df6436f3c8_c.jpg,tulip
data\raw\flower_classification\train\tulip\8000671848_fbc0621dab_c.jpg,tulip
data\raw\flower_classification\train\sunflower\5606757411_fae7b0d7f9_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\2720410425_6c52b137a7_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\43552935381_47c6a7ef5f_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\9507923014_fe77a0f730_c.jpg,sunflower
data\raw\flower_classification\train\rose\3558991486_a98d502506_c.jpg,rose
data\raw\flower_classification\train\dandelion\10284624196_c1a45321c1_c.jpg,dandelion
data\raw\flower_classification\train\rose\4619554074_b4820eb8b4_c.jpg,rose
data\raw\flower_classification\train\dandelion\20818009_eb52a2ecbb_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\4530185104_9184abf9ff_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\7787905294_c35d5e0005_c.jpg,sunflower
data\raw\flower_classification\train\tulip\16003190447_0ea5b5ca50_c.jpg,tulip
data\raw\flower_classification\train\tulip\13831772833_9b54c44895_c.jpg,tulip
data\raw\flower_classification\train\sunflower\34340387914_1c679e4860_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\8711100886_43904a9a8d_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\18771615509_62a890dec8_c.jpg,common_daisy
data\raw\flower_classification\train\rose\19317665345_a5d53c2e1b_c.jpg,rose
data\raw\flower_classification\train\sunflower\3389200291_f0790604eb_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\8681169837_5bdba3206e_c.jpg,dandelion
data\raw\flower_classification\train\tulip\16121964218_fa715d58de_c.jpg,tulip
data\raw\flower_classification\train\dandelion\13580678333_1d366eac8a_c.jpg,dandelion
data\raw\flower_classification\train\tulip\6258188995_dd3698b382_c.jpg,tulip
data\raw\flower_classification\train\sunflower\5072559213_f020838516_c.jpg,sunflower
